category,title,review,rating,code
Musique,Clutching At Straws,"Je dis souvent que le meilleur album de Marillion est le dernier que j'ai écouté, et il faut avouer que Clutching at straws est souvent le dernier... Après la crise adolescente de Misplaced Childhood, voici une autre crise existentielle, la dérive alccolique... Pour les anciens fans, je le conseille de l'acheter car les morceaux sur le disque 2 valent le détour, on y retrouve les derniers démos de feu marillion avec Fish. Les amateurs reconnaitront donc les paroles de Vigil (Fish) et les premières mélodies de Season' Ends (Marillion), ainsi que les commentaires de chaque membre indiquant que finalement, ces morceaux n'étaient pas si mauvais!!!! (l'une des origines du split, à l'époque). Bonne écoute...",5.0,2
Musique,Live at Leeds/Who Are You,"Avec le ""Made in Japan"" de Deep Purple, un des plus grands disques live du rock interplanétaire. J'avais dans mes vynils la version light qui me laissait dans les oreilles et le cerveau un goût d'inachevé. Les reprises de ""Summertime Blues"" et ""Shakin' All Over"" dépoussièrent les originaux et les propulsent vers l'univers du hard. Magic bus et la basse de John Entwistle sont ""énormes"". On a l'impression que the Who revisitent leurs grands standards et les transcendent sur scène. Pete Towshend est déchaîné comme à l'accoutumé sur scène, Roger Daltrey au bord de la rupture vocale, Keith Moon l'un des plus grands à ses baguettes. Un live de folie abrupt et brutal. Intemporel.",5.0,2
Musique,Strays,"(...)Treize ans aprés le cultissime ""Ritual De Lo Habitual"" le combo de L.A s'est remis en selle avec un nouveau bassiste et ce nouvel opus ""Strays""  nous offre onze titres accrocheurs, melant mélodies et riffs bien pensés par le jeu de guitare de Dave Navarro musicien intelligent qui nous a remis les solos de guitare  au goût du jour superbement pensés en nous evitant les redites (...)",4.0,2
Musique,Greatest Hits,"Je suis un fan du trio texans mais depuis Eliminator j'ai du mal!
 Donc ce Greatest Hits ne me plait pas car la période 1970 - 1980 est à peine évoquée avec 6 titres.
 Prenez plutôt le best of de 1975 !",2.0,2
Musique,Greatest Hits,"Je suis un fan du trio texans mais depuis Eliminator j'ai du mal!
 Donc ce Greatest Hits ne me plait pas car la période 1970 - 1980 est à peine évoquée avec 6 titres.
 Prenez plutôt le best of de 1975 !",2.0,2
Musique,Animalize,"Avec un nouveau guitariste très doué, KISS se préparait à l'après Vinnie Vincent. ""Lick It Up"" avait été un succès et Paul Stanley chasse le hit single avec ""Heaven's On Fire"", hymne typique des années 80, pour continuer sur cette lancée.
 Difficile de résister à l'énorme ""(I've Had Enough) Into The Fire"", Thrills In The Night ou bien le racé ""Under The Gun"" mais l'identité KISS s'estompe pour laisser place à un groupe formaté dans son époque. Donc, c'est un disque à prendre comme il est : le témoignage créatif d'un groupe tentant de coller à son temps.",2.0,2
Musique,Asylum,"Délaissant le groupe pour se tourner vers les paillettes, Gene Simmons offre totalement à Paul Stanley KISS et celui-ci enfonce les clous du cercueil. Paul chasse les charts comme jamais avec trois singles (""Who Wants To Be Lonely"", ""Tears Are Falling"" et ""Uh! All Night"") mais le disque souffre ensuite de remplissage indigent. KISS est devenue une machine bien huilée, typée années 80 à mort (les clips parlent d'eux-mêmes) et l'arrivée d'un nouveau guitariste pour remplacer le pauvre Mark St-John ne sauve pas l'album du naufrage artistique si l'on compare cette mouture de KISS et celle de 1977.",2.0,2
Musique,The Inner Mounting Flame,"Les musiciens sont peut-être les meilleurs de l'époque, il y a parfois de très bonnes idées. Mais dans l'ensemble, cet album produit une impression pénible. La musique est trop alambiquée et trop démonstrative.",2.0,2
Musique,Proxima Estacion Esperanza,"On a vraiment l'impression que Manu Chao s'est fichu de nous ! Si la simplicité de Clandestino a séduit, avec ce son de la rue typiquement latino et la fraîcheur de la nouveauté, pour proxima estacion il ne s'est vraiment pas foulé : les textes sont dignes d'un enfant de trois ans, et quant à la musique... à part une ou deux nouvelles mélodies de trois notes, tout a été réchauffé plusieurs fois. Je suis tellement déçue par cet album que je n'écouterai sûrement pas le prochain s'il y en a un.",1.0,2
Musique,Tales from Topographic Oceans,"""Tales From Topographic Oceans"" ne compte pas parmi les doubles albums les plus réussis du rock progressif (loin de là!).
 ""The Lamb Lies Down On Broadway"" de Genesis est bien plus consistant par exemple, alors que le double concept de Yes ne contient que 4 suites (une par face!) sans grand intérêt. Seul quelques passages de la dernière partie ('Ritual - Nous Sommes du Soleil') peuvent retenir notre attention, mais cela fait trop peu sur 81 minutes!",1.0,2
Musique,Rodrigo : Concierto de Aranjuez (Concerto d'Aranjuez),"Ce qui frappe d'abord ici c'est la prise de son, très proche, vivante, respectueuse des timbres, un peu comme on le faisait dans les années soixante. Paco de Lucia, nous offre un concerto classique joué avec sa technique transcendante usant d'attaques franches des cordes, technique usitée en flamenco. L'esprit du romantisme et de l'Espagne est ici intégralement respecté. Un concerto d'Aranjuez atypique, exceptionnel.",5.0,2
Musique,The Definitive Collection Remastered,"Krokus a surtout du succes aux etats-Unis et on le comprend à l'écoute de ce Best Of.
 C'est du gros son métal années 80 aux mélodies écrites sans inspiration. La sélection de ce Best OF fait frémir quant on songe qu'il s'agit du meilleur de Krokus...
 Etonnamment, leur dernier album ""Helraiser"" relève le niveau et distille  suffisament d'énergie pour éviter l'ennui. Maigre consolation.",1.0,2
Musique,Down By The Jetty,"A une époque ou les groupes psychédéliques étaient rois (Génésis, Yes et autres Pink Floyd), Lee Brilleaux (chant) et Wilko Johnson (guitare) forment ce groupe de rhythm and blues-rock.
 Nous sommes en 1975 et ils sont complètement à contre courant.
 Ils commencent à jouer dans les pubs d'où le terme ""pub rock"" dès 1971.
 En 1975 et 1976, ils sortent deux pépites ""Down by the jetty"" et "" Malpractice"" puis un live montrant tous leurs talents ""Stupidity"".
 Après le départ de Wilko, ils continuent à sortir de bons albums comme ""Private practice"" avec le tube - Milk and alcohol -
 Ce magnifique groupe qui est retourné aux sources du rock jouait la musique qu'il aimait juste pour se faire plaisir.
 Malheureusement cette époque paraît un peu lointaine aujourd'hui.
 Si vous aimez le rock, écoutez ce disque. C'est simple, génial et efficace.",5.0,2
Musique,A Trick Of The Tail (2007 Remaster + DVD Bonus) (Japanese version),"Cette nouvelle version de l'un des albums de Genesis faisant le plus l'unanimité était très attendue...
 Le résultat est fort enthousiasmant et ce, pour plusieures raisons...
 D'abord, en remixant toutes les bandes, certains détails sont apparus au grand jour (qui avait remarqué un petit xylophone dans ""Entangled"" et entendu autant de guitares acoustiques)
 En plus, la voix toute juvénile de Phil Collins est mieux mise en avant et s'avère très efficace sur des titres plus durs (évidant sur ""Squonk"" et ""Dance on a avolcano"") alors que sur les éditions précédentes, elle passait biens sur les ballades mais peut-être moins bien sur ce type de morceau...
 D'ailleurs, Collins est le grand gagnant de cette édition : non seulement, sa voix est réhaussée mais son jeu de batterie fouillé ressort bien mieux (la puissance de ""Squonk"" et son jeu très volubile sur ""Robbery, assault and battery"" et ""Los endos"")
 Les guitares de Steve Hackett s'en sortent beaucoup mieux également (son solo tout en douceur et contre-point sur ""Ripples"") et on peut savourer enfin son duel avec Tony Banks sur la fin de ""Dance on a volcano"" (il était inaudible sur les versions précédentes...)
 Bref, le résultat est superbe aussi bien en stéréo qu'en 5.1 !
 Alors, pourquoi mettre 4 étoiles seulement ?
 Tout simplement pour quelques parti-pris lors du remixage qui s'éloignent du mix originel : les petites vocalises de la fin du titre ""A trick of the tail"" se sont volatilisées dans le remixage, le passage en mono sur ""Los endos"" est repassé en stéréo et la majestuosité du mellotron sur la partie finale de ""Entangled"" est trop atténuée (particulièrement en stéréo)
 Les extras du DVD sont intéressants (n'oublions pas de mentionner que vous avez un CD/SACD remixé ET un DVD dans ce disque) : de nouvelles interviews avec les 4 musiciens d'origine mettant en valeur la bonne entente unanime du groupe à cette époque (c'était le premier album publié après le départ du charismatique Peter Gabriel...), quelques clips sympas et l'intégralité du film ""Genesis In Concert"" présentant la tournée du groupe avec en invité de marque Bill Bruford...
 D'ailleurs, l'un des regrets est aussi de ne pas avoir l'intégralité de ces concerts pourtant filmés et gardés pour l'éternité dans un grenier par le producteur Tony Maylam...
 Cet album reste un des sommets de Genesis (cela reste mon préféré...) même dans cette nouvelle version...
 La musique est d'une intensité formidable et le côté théatral s'étant dissipé avec le départ de Gabriel (malgré une tentative non convaincante de Collins sur ""Robbery, assault and battery"", sans doute écrit avant les séances de cet album et qui s'avère curieusement le titre le plus faible...), on peut goûter enfin à la magie des compositions et à leur compléxité (le splendide ""Mad man moon"", parfois proche d'un titre de musique classique), savourer la beauté tellement évidente de ""Ripples"" ou la mélodie simple de la chanson-titre.
 Indispensable donc mais n'oubliez pas de garder quand même le mixage d'origine !",5.0,2
Musique,Ghost Opera,"Kamelot est en train de gravir l'Everest. Chaque album est meilleur que le précédent. C'est souvent le cas entre les tous premiers albums d'un groupe et les suivants mais là ça ne se dément pas depuis 8 albums et ça c'est beaucoup plus rare, surtout lorsque la barre est déjà placée très haut depuis 3 albums.
 Il s'agit donc à mon humble avis, mais qui semble partagé par d'autres amateurs du genre, d'un des tout meilleurs groupes dans la veine métal sympho. De plus, il ne cède pas aux sirènes qui ont fait d'autres groupes, par ailleurs plein de qualités, prendre quelques détours pour plaire au plus grand nombre. Le principe n'est pas condamnable en soit après tout, pour un artiste il est toujours important de voir son travail apprécié au mieux. Mais il est dommage que cela se fasse au détriment de ce que ces artistes ressentent vraiment.
 Pas de danger avec Kamelot me semble-t'il, ils sont restés fidèles à eux-mêmes et, cerise sur le gâteau, sans se répéter. Qu'ils continuent encore à nous produire des disques de cette qualité, c'est tout le mal que l'on peut souhaiter.",5.0,2
Musique,Unmasked,"Fort du succès planétaire ""I was made for loving you"", KISS donne carte blanche au producteur Vinnie Poncia sur cet album mais y perd son âme : contrairement à l'album précédent DYNASTY, KISS abuse cette fois-ci des choeurs et des claviers gommant ainsi toute agressivité. Malgré quelques bonnes compositions (Is That You / Talk To Me / Naked City / Two Sides Of The Coin / Easy As It Seems / Torpedo Girl), le rock tranchant de KISS a perdu de sa splendeur, faute à une production outrageusement commerciale. Dommage, à réserver aux inconditionnels dont je fais partie...",2.0,2
Musique,Unmasked,"Ace Frehley a sauvé cet album ""torpedo girl"", ""talk to me"", puis s'est sauvé lui-même en quittant le groupe (ou en étant viré). Avec un Paul Stanley cui-cui les oiseaux et un Gene Simmons mou de la rotule, ""unmasked"" fut le chant du cygne du kiss première mouture.",2.0,2
Musique,All Hope Is Gone (CD+DVD),"Avec un peu de recul quand même, et un minimum d'objectivité on ne peut vraiment pas dire que cet album est bon. 
 Probablement qu'il s'écoute. Il s'écoute et c'est tout! Le CD va passer dans le lecteur et d'un coup on se dira ""tiens? la musique c'est arrêtée!"" absolument aucun titre n'est accrocheur! Aucun gros morceau que ce soit dans le registre mélodique ou brutal! 
 On peut reprocher ce que l'on veut a Subliminal mais les mélodies se révélaient dans une certaine mesure accrocheuses, de bonnes chansons qui ne collaient pas à Slipknot certes. 
 Ce nouvel album de Slipknot se compose de trois types de morceaux. 
 D'abord les titres ""brutaux"". Ces derniers, sont soit sortie d'une recette à l'ancienne (All Hope Is Gone) soit un gros merdier qui tourne en boucle (Gemetria) pour finalement arriver nulle part! Gemetria tiens, une intro trop longue qui tente de faire une pseudo montée en puissance à la Blister Exist ou Disasterpiece. Sauf que là, c'est limite chiant! Et la fin est encore plus longue, traine infiniment... on attend qu'une chose c'est que le morceau s'arrête... ce n'est vraiment pas efficace! Dommage, car le morceau regorge de bonnes idées... mais aussi de (beaucoup de) très mauvaises! 
 Les natifs de l'Iowa nous proposeront ensuite une palette de titres qui seront un mélange de la pseudo-violence sus-citée et de mélodie. Cette dernière incarnée avec ardeur par le chant (trop?) clair de Taylor. Un chant clair que l'on pourrait qualifier... de laid, voire exécrable. Nier l'influence de Stone Sour sur le chant de Corey serait vraiment d'une mauvaise foi des plus démesurées et extrêmes. Le chant clair avec sa reverb à outrance et son surmixage nauséabond est vraiment abject. Ces titres ressemblent à d'immondes copies d'un sous-Machine Head sous acide tant les mises en places sont carnavalesques frôlant souvent le n'importe quoi. Pour comparer ces titres à Gojira, il faut être encore plus sous acide que les neufs! Il ne se passe assurément rien durant ces morceaux timidement dynamiques. La meilleure illustration de mon propo sera le répugnant Sulfur, pas aussi horrible certes, que le nauséeux Butcher's Hook dont l'écoute entière frise l'impossible. Pour les autres, l'utra répétitif Psychosocial en tête, ce sera fait de bonnes idées sabordées. 
 Enfin bien-sûr on ne coupera pas aux ballades à deux francs six sous qui passeraient bien si elles servaient à calmer quelque chose. Or ici, c'est tellement chiant tant le manque d'énergie est flagrant, que les ballades finiront par nous achever dans l'ennui! 
 En conclusion, même si dans sa globalité l'album est relativement écoutable, on ne retiendra rien d'intéressant. Sur les précédents méfaits il y avait au moins une ou deux chansons séduisantes! Car il faut le dire ce qui faisait la force de Slipknot, à savoir la science des refrains, la violence délirante (avec l'overdose de fuck qui font bien marrer), et les rythmiques burnées ne sont plus. Car contrairement à ce que j'ai pu lire Jordison habituellement impeccable est loin d'être monstrueux sur cet opus. La batterie est bien évidement sur-mixée elle aussi mais alors là n'importe quel gugusse qui martèle un double pédale est capable de jouer ces parties. 
 Des écoutes approfondies montrent qu'All Hope Is Gone est un album qui vous laissera morose, abattu et vraiment indifférent. Le pire album de Slipknot ? Pire que le dernier koRn ? Oui, oui, c'est possible ! Donc vivement le prochain Slipknot `y aura peut être un duo avec Bullet For My Valentine !",1.0,2
Musique,Iowa,"Desole, mais je n'appellerais pas cet album l'album de l'année!(il faudra voir pour du grand metal du cote de Slayer mais bon..) Les riffs de cet album sont du copier-coller de Morbid Angel, Cannibal Corpse et autres Nile et le batteur ne fait plus que du blast beat en essayant d'imiter de tres bons batteurs. Bref,on notera quand meme un bon son,et qques bonnes idees sur qques chansons(people=shit,the shape,heretic anthem ou skin ticket) mais guere plus car ces messieurs de slipknot ne brillent pas par leur originalite! Bref,beaucoup de bruit pour rien.",2.0,2
Musique,Street Trash,"ça y est, les maisons de disques se sont rendu compte que le néo vendait bien et nous voilà alors ""bombardé"" de ce genre de groupe qui plait tant aux jeunes.  J'avais énormément apprècié le 1er album d'Enhancer, car mis à part les plans ""néo"" hyper connus, il y avait une certaine originalité qui venait s'ajouter au tout. D'ailleurs le son du 1er album était quelque peu ""pourri"", mais je trouve que cela donnait un résultat assez vrai, cru, mais vrai. Là, le son est tout simplement impréssionant, mais c'est tout, il y a peut-être quelques titres qui semblent sympa lors des 1ères écoutes, mais au bout d'une semaine vous en aurez vite fait le tour et ce CD restera alors dans votre CDthèque sans trop jamais vous manquer ...",2.0,2
Musique,Data Error,"c est pas si extraordinaire que ca. Quelques riffs au début, puis quelques paroles hip hop, le tout sur les  13 chansons de l'album. Y a que la 5, ""Flash"" qui sort du lot et qu'on pourrait traiter de metal. Mais bon, si le peuple de France considère que c est le meilleur du metal frenchie, ben foncez, allez-y. moi je conseillerai plutot Watcha qui sont vraiment excellent.",2.0,2
Musique,AN AFTERNOON IN THE,Ce concert est supérieur à celui sortie en vynile en 1972.Elvis y donna quatre concerts à newyork.il ne s 'était produit depuis les années 50.A posseder absolument.,5.0,2
Musique,I Sing All Kinds: The Nashville 1971 Sessions,"Voilà enfin un CD consacré aux sessions studio de mars, mai et juin 1971.  Ce ne sont que des prises alternatives inédites  (exceptions : « (...) For lovin'me », « It won't seem like Christmas (without you) ».
 Ces enregistrements studio de 1971 ne sont pas les plus populaires parmi les fans de Presley. 
 On peut évoquer plusieurs raisons :
 1.La qualité des chansons dont aucune ne peut prétendre atteindre le sommet du hit parade Alors, sont-elles mauvaises ? Non plus, la plupart d'entres elles sont sans grande prétention tout simplement. Elles requièrent une écoute plutôt intimiste, au casque et seul dans une pièce à l'écart de toute perturbation extérieure. 
 Quant aux chansons de Noël enregistrées durant ces sessions.....  Heureusement, que les pires n'y figurent pas (« The first Noël », « Winter wonderland », Silver bells ) !!!  
 2. Pour interpréter ces chansons, Presley adopte pour la première fois un ton nasal et plaintif (pour se rapprocher du country ?) qui lui convient peu. Ecoutez « Johnny B. good » qui illustre bien mon propos. Ce ton, il l'utilisa durant une bonne partie de 1971, avec plus ou moins d'emphase pendant les années suivantes en 1972 et 1973.  
 3.Il manque de l'artiste cette étincelle « Presleyenne » qui permet de transformer une chanson des plus banale en classique instantané. Ou est donc passé la passion de 1969 et la motivation de 1970 ?
 Les chansons que j'ai particulièrement appréciées sont :
 « Early morning rain » ou l'émotion est très présente. « Help me make it through the night » et « Until it's time for you to go -version de juin 71-» qui sont des ballades mélancoliques et désabusées.
 ""It's only love"", ""I'm leavin"" qui possèdent toutes les deux un refrain entêtant qui tourne à l'obsession (surtout pour I'm leavin'). Enfin, « Holly leaves and Christmas trees » est une de mes préférées du répertoire d'Elvis. Il y de la grâce et de la candeur non feinte. « Holly leaves and Christmas trees » est presque de la même veine. 
 Il y a aussi celle que l'on (re)découvre car les versions alternatives balaient comme un vent frais sur les repères des versions originales que nous avons consignées dans notre tête depuis plus de trente ans : « Fools rush in », « Padre », « Love me, love the life i lead », « Put your hand in the hand », « I'll be home on christmas day -version de juin 71 ». L'effet « vent frais » est attenué pour les chansons suivantes : « Seeing is believing », « Bosom of Abraham », « I've got confidence », « An evening prayer », ""I will be true"", ""It's still here"", ""A thing called love"", ""It won't seem like Christmas (without you)"" soit parce que d'autres versions alternatives sont déjà parues tout au long des années précédentes ou soit parce que ces versions sont très proches du ""Master"" original.
 La chanson « I'll be home on Christmas day » de mai 1971 et de juin 1971 comporte un couplet en plus par rapport à la version parue.
 Finalement, il n'y a qu'une chanson qui ne passe pas : « If i get home on Chrismas day »
 J'aime bien les dialogues sur ce CD. On remarque Elvis bien présent, plaisantant mais à la barre de commande des séances d'enregistrement.
 Sur ce CD il y a de grand absent :
 « Merry Christmas Babe » en version longue non éditée
 « Don't think twice it's all right en version longue non éditée
 ""The first time ever I saw your face"" duo avec Ginger Holladay
 ""The first time ever I saw your face"" duo avec  Temple Riser
 Et dans une moindre mesure :
 « Miracle of the rosary »
 « O come all yee faithfull » version longue
 Malgré les raisons évoquées concernant la non popularité de ces sessions de 1971, il faut reconnaître que ce CD est très intéressant et plaisant à écouter. Le choix des chansons, leur disposition, les dialogues n'y sont pas étrangers. La « construction » d'un CD thématique est incontestablement une force du label FTD. Merci encore une fois à Ernst Jorgensen et son équipe pour ce bel ouvrage.",4.0,2
Musique,World Outside My Window,"Si vous cherchez un album qui sent bon le soleil! ne cherchez plus! Ce premier album de Glenn Lewis résonne comme une petite bombe dans le milieu de la New Soul! Un bouille bien faite, une voix à rendre jaloux et aux envolées StevieWonderesques, des rythmes soul enchantés... L'alchimie est parfaite et place Glenn Lewis d'entrée de jeu au dessus de ses condisciples Musiq Soulchild ou autre India Arie! A adopter de toute urgence!!!",5.0,2
Musique,Teenager of the Year,"En un mot comme en 22 titres : énorme. Ce 2e album solo de Frank Black est tout simplement HENAURME. Tout y passe, du punk-rock convulsif (""Pong"") à la ritournelle reggae (""Fiddle Riddle"" - bon, admettons, ce n'est pas ce qu'il y a de plus réussi dans l'album) en passant par d'imparables joyaux de pop science-fictive (tel ""Big Red"", inspiré par la trilogie martienne de Kim Stanley Robinson). Impossible de résister à ce disque boulimique et multiforme, considéré par certains esprits chagrins comme le dernier vrai témoignage de la créativité bouillonnante du génial Mr Thompson.",5.0,2
Musique,It Is Time for a Love Revolution,"Parti d'un rock teinté 70's de toute beauté, authentique et sincère sur son 1er album, Kravitz a effectué une évolution superbe, avec en point d'orgue les magistraux ""5"" et ""Lenny"", aux frontières du rock, de la disco et de l'électro, mélant les genres avec génie dans des créations 100% pur Lenny. Alors forcément, comment évoluer encore à partir de là ? C'est simple, il faut faire comme tous les groupes qui sont arrivés au terme de leur inspiration : il faut revenir aux sources. Et cela, Lenny le fait super bien, aucun doute. Mais personnellement, ce n'est pas du tout ce que j'attendais de lui : un ""Let love rule"" N°2, non merci. Ca sent le 70's à fond, et ça tourne limite en rond. Au risque de me faire huer, je crie à l'imposture là où beaucoup parleront d'illumination. Pour moi la sauce ne prend pas, et je suis très déçu par ce grand monsieur dont je vénère la plupart des albums.",2.0,2
Musique,Taylor Swift,"Son potentiel est bien là. Musique folk douce ou rock.. Sa voix va évoluer, j'en suis sûr, comme le bon vin. Fearless nous le montre.
 Vraiment sympa.",4.0,2
Musique,Swim,"Premier album d'un groupe prometteur, vous aimerez probablement à la première écoute.  Si vous aimez par exemple le groupe ""the calling"" vous aimerez JFK (les voix des chanteurs se ressemblent beaucoup, le style pop-rock est assez similaire.)",4.0,2
Musique,Victory,"En cette période de ruée sur tout ce qui touche de près ou de loin à Michaël Jackson, il est bon de faire preuve d'un peu de dicernement. Dans le cadre de cet album en particulier, passez votre chemin. Sorti quelques années après le succès planétaire de ""Thriller"" et ultime témoignage discographique des Jacksons avec Michaël, les chansons de ce disque auraient dû rester au placard. Comment les producteurs, Mick Jagger (en duio avec Michaël sur un titre) et les Jacksons eux-mêmes ont pu croire en cet objet non identifié musicalement ? De si mauvaises chansons, aussi mal produites ne peuvent être qualifiées que de tentative cynique pour soutirer de l'argent à un public crédule ou, encore pire, de manque total d'inspiration et de sens artistique.",1.0,2
Musique,The Jacksons,"Il faut aimer le son disco black des années 70. Sinon, on appréciera au bout de quelques écoutes, le style léger, propre et quand même efficace des jacksons. Les albums suivants sont beaucoup plus ""faciles"" d'entrée à mon avis. Mais ce premier est un petit trésor aux côtés des joyaux que sont Destiny, Triumph et Victory. Sans oublier le double-album Live !",4.0,2
Musique,Inspiration Information,"Et faites vous votre propre opinion ! Des gens comme Gilles Peterson nous sortent parfois de veritables petits joyaux et savent créer une ""hype"" autour d'un disque, le tout étant repris en choeur par une presse britannique on ne peut plus moutonnière - donc peu objective... ce qui fait que parfois des disques sont encensés et l'on se demande un peu pourquoi... oui les arrangements sont jolis et bien ""vintage"" à souhait, oui les compos sont sympas quoiqu'un peu alembiquées parfois, mais de là à comparer Shuggie aux ténors de la soul de l'époque ou au petit Prince du funk à venir, il y a un pas que je ne franchirai pas; Shuggie manque cruellement de voix, surtout quand on le compare à Sly Stone, ce qui fait que ce disque a un coté démo et un peu amateur même parfois  - il joue de tous les instruments - le résultat donne un funk assez mou (comme sa voix en fait), et je comprends que ce disque n'ait pas fait mouche à l'époque de sa sortie ,surtout quand on sait ce qui sortait à l'époque, réécoutez donc les Stevie Wonder, Curtis Mayfield et les premiers Cameo, vous comprendrez...",2.0,2
Musique,Mccartney Ii +3,"L'album commence de façon extraordinaire avec un 'Coming Up' au son 'Buggles' qu'on écoute encore aujourd'hui de manière intacte (mais parfaitement trouvable sur les compis de Macca). Le reste est inutile, franchement, à l'exception de Waterfalls, splendide (que l'on retrouve sur la compi Wingspan). Bon...autre chose à dire ? non, si ce n'est que je pense que l'album etait sûrement une recréation apres la fin des Wings en 80, peut-etre un peu 'traumatisante' pour Paulo. L'album suivant sera bien meilleur bien sûr (dès qu'il est le dos au mur, notre homme se reprend, c'est systématique...) mais Tug of war, avec du recul, lui sera de bien mauvais conseil, car cet album sera 'le père' de toutes les balades les plus sirupeuses et mégalomanes que Paul produira dans les années 80...jusqu'au reveil de 'Flowers in the Dirt' (enfin !).",2.0,2
Musique,Mccartney Ii +3,"Pendant les années 80 avec leur cortège d'inepties musicales, de nombreux musiciens renient plus ou moins leur passé pour être toujours dans le coup face à la jeune génération montante. Cela fut le cas pour Neil Young entre autre. Tout comme McCartney, il en est revenu... La nouveauté, bien sûr tout le monde la recherche. La tentation de faire joujou avec des « boiboîtes » à rythme, et toutes sortes de sons électroniques était trop forte et le bon vieux rock n'était plus en odeur de sainteté.",2.0,2
Musique,McCartney II,"oui, soyons honnête avec nous mêmes !! c'est peut-être le pire album solo de paul mccartney.
 C'est le chaos le plus total, pas de production, du brut de décoffrage!!
 Ce qui me vient à l'esprit, je l'exploite, je le mets en boite et circulez il n'y a rien à voir.....
 Musicalement c'est l'abîme.....
 Mais au-delà de cet aspect, l'album témoigne également d'autre chose.
 D'abord, il fallait être totalement inconscient ou alors ""suicidaire"" pour sortir, ce que l'on pourrait appeller une ébauche d'album.(sauf que chez paul ce n'est pas la première fois !! rappelons nous ""Wings Wild Life !!).
 Wings venaient de capoter et paul à vraiment besoin de prendre du recul, ce qu'il fait en s'amusant, mais il aurait mieux valu ne pas sortir le résultat.
 L'autre aspect intéressant, c'est  que toujours, dans tous les disques de paul mccartney, il y a des titres qui méritent un peu plus d'attention.
 C'est le cas ici avec Waterfalls, ballade magnifique de simplicité, avec on the way (qui aurait méritée un traitement plus approfondi mais qui accroche), avec one of these days (une autre ballade ultra simple), et bien sur avec Coming up, qui deviendra le tube de l'album et qui, il faut bien le dire, est excellent.
 Comme toujours chez Paul, deux côtés se cotoient, un brut et souvent génial et un plus facile, plus séduisant, plus sombre, qui le tire vers le bas.
 Un album raté, qui a pour seul intérêt, de nous prouver que Paul mccartney est bien un homme, fait de chaire et de sang, et que dans tout homme, il y a un bon et un mauvais côté....
 PS: le nouvel album de paul mccartney va sortir vraisemblablement en juin 2007 et selon des rumeurs, il pourrait s'intituler MCcartney III....à suivre.....",1.0,2
Musique,ABBA Gold: Complete Edition,"Que les inconditionnels d'ABBA dont je fais partie se rassurent: Abba est et restera un groupe mytique. Toutefois leurs disquesn, dont voici le dernier, sont de médiocre qualité. Celui ci a, nous dit on, été remastérisé. Certainement, mais quand la prise de son initiale est mauvaise, il n'y a rien à faire pour l'améliorer. Qu'on en juge: image stéréo sans aucun relief, balance déséquilibrée au profit des extrémités du spectre, avec un médium quasi inexistant, dynamique tassée. Si ABBA brillait par ses compositions et sa présence scénique , il n'a jamais été bien exigeant sur le choix de ses ingénieurs du son, c'est un fait! Abba méritait mieux...",1.0,2
Musique,Privacy,"A l'exception de 'Je marche a l'envers' qui est un titre tout a fait honorable, le reste est totalement insupportable. Les lyrics en anglais sont risibles, personne ne parle comme ca ni aux US ni ailleurs d'ailleurs. Les textes sont soporifiques a souhait, la voix qui force et ondule sur les voyelles pour les dedoubler a l''anglaise'. On se demande ce qu'Ophelie tente de faire. En tout cas, pour le coup c rate. 
 Dommage, en etant plus naturelle, moins obsedee par sa tendance a se prendre pour une chanteuse noire americaine et en essayant de developper un style plus perso, elle aurait probablement sorti un album qui ne nous collent pas la honte quelques annees plus tard.",1.0,2
Musique,Grain De Sable,"Le 6 novembre, j 'étais à Schiltigheim (Strasbourg) pour voir tryo, au même endroit qu'il y a cinq ans (salle des fêtes)....C'est en effet un groupe qui me suit depuis que la musique m'est devenu vitale et il ne m'ont jamais déçu...Jeudi, il y avait ""zaouli percussions"" en première partie...super choix, ils étaients forts ...Je crois bien qu'ils sont sur scène comme dans la vie...Alors merci à vous quatre...et je n'attendrai pas cinq ans pour vous revoir...",5.0,2
Musique,War,"C'est avec ce disque que ce groupe irlandais assimilé à la New-Wave est devenu mondialement célèbre : porté par ses deux tubes planétaires, le lyrique ""New Year's day"" et le politique ""Sunday Bloody Sunday"" (qui égratignait au passage la répression britannique en Irlande du Nord). Il n'empêche : U2 se positionne dans la mêlée ""New-Wave"" la plus pénible qui soit (celle qui est alors emmenée par les affreux Simple Minds)et marque l'essai du culte devenu disque d'or : envolées faciles de guitares ""héroïques"", paroles mièvres et empruntées, musique lourdingue et sans aucune originalité. U2 enterre le Post-punk et entre de plein pied dans les années 80...",1.0,2
Musique,Où Je Vis,"Shurik'n a  fait montre de sagesse ,de puissance,et de  précision sur cet album.Son talent s'y trouve en plein.C'est l'album de rap que l'on peut écouter toute une vie  sans jamais en rejetter un seul mot.Les chansons comme Samourai,Où je vis pour ne citer que ceux là sont éternelles.   Il est éducatif,et utile à l'homme dans toutes les situations:pour se concentrer,pour se distraire,pour  reprendre espoir,pour méditer...   Je  suis encore petit dans le rap que je pratique dépuis un certain temps,mais j'ai eu des ailes solides  à travers Shurik'n et cet album  qui m'a souvent servi de  guide.",4.0,2
